time,q1,q2,q1_dot,q2_dot
18.1000,-0.43916254,0.13455703,-0.09251782,0.27593396
18.1100,-0.44006820,0.13731923,-0.08861285,0.27650301
18.1200,-0.44093477,0.14008701,-0.08470000,0.27704749
18.1300,-0.44176218,0.14286010,-0.08077963,0.27756736
18.1400,-0.44255034,0.14563827,-0.07685208,0.27806258
18.1500,-0.44329920,0.14842127,-0.07291771,0.27853310
18.1600,-0.44400867,0.15120885,-0.06897686,0.27897888
18.1700,-0.44467871,0.15400076,-0.06502989,0.27939988
18.1800,-0.44530925,0.15679677,-0.06107713,0.27979606
18.1900,-0.44590024,0.15959660,-0.05711896,0.28016738
18.2000,-0.44645162,0.16240003,-0.05315571,0.28051382
18.2100,-0.44696334,0.16520680,-0.04918773,0.28083535
18.2200,-0.44743536,0.16801665,-0.04521539,0.28113193
18.2300,-0.44786763,0.17082935,-0.04123903,0.28140353
18.2400,-0.44826012,0.17364464,-0.03725901,0.28165014
18.2500,-0.44861280,0.17646227,-0.03327568,0.28187174
18.2600,-0.44892563,0.17928199,-0.02928939,0.28206829
18.2700,-0.44919858,0.18210355,-0.02530051,0.28223979
18.2800,-0.44943163,0.18492670,-0.02130937,0.28238622
18.2900,-0.44962476,0.18775119,-0.01731634,0.28250757
18.3000,-0.44977795,0.19057677,-0.01332177,0.28260382
18.3100,-0.44989119,0.19340319,-0.00932602,0.28267497
18.3200,-0.44996447,0.19623019,-0.00532945,0.28272101
18.3300,-0.44999778,0.19905752,-0.00133239,0.28274194
18.3400,-0.44999112,0.20188494,0.00266478,0.28273776
18.3500,-0.44994448,0.20471220,0.00666171,0.28270846
18.3600,-0.44985789,0.20753903,0.01065805,0.28265405
18.3700,-0.44973133,0.21036519,0.01465345,0.28257453
18.3800,-0.44956482,0.21319044,0.01864754,0.28246991
18.3900,-0.44935838,0.21601451,0.02263998,0.28234020
18.4000,-0.44911203,0.21883716,0.02663040,0.28218541
18.4100,-0.44882578,0.22165813,0.03061846,0.28200556
18.4200,-0.44849967,0.22447718,0.03460380,0.28180065
18.4300,-0.44813372,0.22729406,0.03858607,0.28157072
18.4400,-0.44772796,0.23010851,0.04256491,0.28131577
18.4500,-0.44728243,0.23292029,0.04653997,0.28103584
18.4600,-0.44679717,0.23572915,0.05051089,0.28073094
18.4700,-0.44627223,0.23853483,0.05447733,0.28040111
18.4800,-0.44570764,0.24133709,0.05843893,0.28004637
18.4900,-0.44510347,0.24413567,0.06239534,0.27966676
18.5000,-0.44445975,0.24693034,0.06634620,0.27926230
18.5100,-0.44377656,0.24972084,0.07029118,0.27883304
18.5200,-0.44305395,0.25250692,0.07422991,0.27837901
18.5300,-0.44229199,0.25528833,0.07816204,0.27790025
18.5400,-0.44149073,0.25806484,0.08208723,0.27739681
18.5500,-0.44065026,0.26083619,0.08600514,0.27686873
18.5600,-0.43977066,0.26360213,0.08991540,0.27631605
18.5700,-0.43885198,0.26636243,0.09381767,0.27573883
18.5800,-0.43789433,0.26911683,0.09771161,0.27513712
18.5900,-0.43689778,0.27186509,0.10159688,0.27451097
18.6000,-0.43586242,0.27460697,0.10547311,0.27386044
18.6100,-0.43478835,0.27734222,0.10933998,0.27318558
18.6200,-0.43367566,0.28007060,0.11319714,0.27248645
18.6300,-0.43252444,0.28279186,0.11704424,0.27176312
18.6400,-0.43133481,0.28550578,0.12088095,0.27101565
18.6500,-0.43010686,0.28821210,0.12470691,0.27024411
18.6600,-0.42884070,0.29091058,0.12852181,0.26944856
18.6700,-0.42753646,0.29360099,0.13232528,0.26862908
18.6800,-0.42619424,0.29628308,0.13611700,0.26778574
18.6900,-0.42481416,0.29895662,0.13989663,0.26691861
18.7000,-0.42339635,0.30162138,0.14366384,0.26602777
18.7100,-0.42194092,0.30427710,0.14741828,0.26511330
18.7200,-0.42044802,0.30692356,0.15115963,0.26417528
18.7300,-0.41891778,0.30956053,0.15488755,0.26321380
18.7400,-0.41735032,0.31218776,0.15860171,0.26222894
18.7500,-0.41574579,0.31480503,0.16230179,0.26122078
18.7600,-0.41410433,0.31741210,0.16598745,0.26018943
18.7700,-0.41242609,0.32000874,0.16965836,0.25913495
18.7800,-0.41071121,0.32259472,0.17331421,0.25805747
18.7900,-0.40895986,0.32516981,0.17695466,0.25695706
18.8000,-0.40717217,0.32773379,0.18057939,0.25583382
18.8100,-0.40534832,0.33028641,0.18418808,0.25468786
18.8200,-0.40348847,0.33282747,0.18778041,0.25351928
18.8300,-0.40159277,0.33535673,0.19135606,0.25232818
18.8400,-0.39966140,0.33787396,0.19491472,0.25111466
18.8500,-0.39769453,0.34037894,0.19845606,0.24987884
18.8600,-0.39569234,0.34287146,0.20197977,0.24862083
18.8700,-0.39365500,0.34535129,0.20548554,0.24734073
18.8800,-0.39158269,0.34781820,0.20897306,0.24603866
18.8900,-0.38947560,0.35027199,0.21244202,0.24471474
18.9000,-0.38733391,0.35271242,0.21589210,0.24336907
18.9100,-0.38515782,0.35513930,0.21932301,0.24200180
18.9200,-0.38294752,0.35755239,0.22273444,0.24061302
18.9300,-0.38070320,0.35995149,0.22612609,0.23920287
18.9400,-0.37842506,0.36233638,0.22949764,0.23777148
18.9500,-0.37611331,0.36470685,0.23284882,0.23631896
18.9600,-0.37376815,0.36706268,0.23617931,0.23484546
18.9700,-0.37138980,0.36940369,0.23948882,0.23335109
18.9800,-0.36897845,0.37172964,0.24277706,0.23183600
18.9900,-0.36653433,0.37404034,0.24604373,0.23030031
19.0000,-0.36405765,0.37633558,0.24928855,0.22874417
19.0100,-0.36154863,0.37861515,0.25251122,0.22716770
19.0200,-0.35900750,0.38087886,0.25571147,0.22557106
19.0300,-0.35643448,0.38312651,0.25888900,0.22395439
19.0400,-0.35382979,0.38535788,0.26204353,0.22231782
19.0500,-0.35119368,0.38757280,0.26517479,0.22066150
19.0600,-0.34852638,0.38977105,0.26828250,0.21898558
19.0700,-0.34582811,0.39195244,0.27136637,0.21729021
19.0800,-0.34309913,0.39411679,0.27442614,0.21557554
19.0900,-0.34033967,0.39626389,0.27746154,0.21384172
19.1000,-0.33754998,0.39839356,0.28047229,0.21208891
19.1100,-0.33473031,0.40050561,0.28345812,0.21031726
19.1200,-0.33188090,0.40259984,0.28641878,0.20852692
19.1300,-0.32900202,0.40467608,0.28935400,0.20671806
19.1400,-0.32609391,0.40673414,0.29226351,0.20489085
19.1500,-0.32315683,0.40877384,0.29514706,0.20304543
19.1600,-0.32019105,0.41079499,0.29800440,0.20118197
19.1700,-0.31719683,0.41279742,0.30083526,0.19930065
19.1800,-0.31417444,0.41478094,0.30363941,0.19740162
19.1900,-0.31112414,0.41674539,0.30641658,0.19548506
19.2000,-0.30804620,0.41869059,0.30916654,0.19355113
19.2100,-0.30494090,0.42061636,0.31188903,0.19160002
19.2200,-0.30180851,0.42252253,0.31458382,0.18963188
19.2300,-0.29864931,0.42440894,0.31725066,0.18764690
19.2400,-0.29546359,0.42627541,0.31988933,0.18564525
19.2500,-0.29225162,0.42812179,0.32249958,0.18362711
19.2600,-0.28901369,0.42994790,0.32508119,0.18159266
19.2700,-0.28575009,0.43175359,0.32763392,0.17954208
19.2800,-0.28246111,0.43353869,0.33015755,0.17747555
19.2900,-0.27914704,0.43530305,0.33265185,0.17539326
19.3000,-0.27580817,0.43704650,0.33511660,0.17329539
19.3100,-0.27244481,0.43876890,0.33755159,0.17118212
19.3200,-0.26905724,0.44047010,0.33995659,0.16905365
19.3300,-0.26564578,0.44214993,0.34233139,0.16691016
19.3400,-0.26221072,0.44380825,0.34467579,0.16475185
19.3500,-0.25875236,0.44544492,0.34698957,0.16257890
19.3600,-0.25527103,0.44705978,0.34927253,0.16039152
19.3700,-0.25176702,0.44865270,0.35152447,0.15818988
19.3800,-0.24824064,0.45022353,0.35374518,0.15597420
19.3900,-0.24469222,0.45177214,0.35593447,0.15374465
19.4000,-0.24112206,0.45329838,0.35809215,0.15150146
19.4100,-0.23753048,0.45480212,0.36021801,0.14924480
19.4200,-0.23391780,0.45628323,0.36231188,0.14697489
19.4300,-0.23028435,0.45774157,0.36437357,0.14469192
19.4400,-0.22663044,0.45917703,0.36640289,0.14239611
19.4500,-0.22295640,0.46058945,0.36839966,0.14008764
19.4600,-0.21926256,0.46197874,0.37036371,0.13776673
19.4700,-0.21554924,0.46334475,0.37229487,0.13543358
19.4800,-0.21181677,0.46468737,0.37419295,0.13308840
19.4900,-0.20806549,0.46600648,0.37605780,0.13073140
19.5000,-0.20429572,0.46730196,0.37788924,0.12836279
19.5100,-0.20050782,0.46857369,0.37968712,0.12598278
19.5200,-0.19670209,0.46982158,0.38145127,0.12359157
19.5300,-0.19287890,0.47104549,0.38318153,0.12118939
19.5400,-0.18903858,0.47224533,0.38487776,0.11877644
19.5500,-0.18518146,0.47342098,0.38653981,0.11635294
19.5600,-0.18130790,0.47457235,0.38816752,0.11391911
19.5700,-0.17741823,0.47569933,0.38976075,0.11147516
19.5800,-0.17351280,0.47680182,0.39131936,0.10902131
19.5900,-0.16959195,0.47787973,0.39284321,0.10655777
19.6000,-0.16565605,0.47893295,0.39433216,0.10408477
19.6100,-0.16170543,0.47996139,0.39578609,0.10160252
19.6200,-0.15774044,0.48096497,0.39720486,0.09911124
19.6300,-0.15376145,0.48194359,0.39858835,0.09661117
19.6400,-0.14976880,0.48289716,0.39993644,0.09410251
19.6500,-0.14576284,0.48382561,0.40124900,0.09158549
19.6600,-0.14174393,0.48472884,0.40252592,0.08906034
19.6700,-0.13771244,0.48560679,0.40376708,0.08652728
19.6800,-0.13366871,0.48645936,0.40497238,0.08398653
19.6900,-0.12961311,0.48728649,0.40614171,0.08143832
19.7000,-0.12554600,0.48808811,0.40727496,0.07888288
19.7100,-0.12146773,0.48886413,0.40837204,0.07632043
19.7200,-0.11737868,0.48961449,0.40943284,0.07375120
19.7300,-0.11327920,0.49033913,0.41045728,0.07117542
19.7400,-0.10916965,0.49103798,0.41144525,0.06859332
19.7500,-0.10505041,0.49171098,0.41239668,0.06600512
19.7600,-0.10092184,0.49235806,0.41331147,0.06341106
19.7700,-0.09678431,0.49297918,0.41418956,0.06081137
19.7800,-0.09263817,0.49357427,0.41503085,0.05820628
19.7900,-0.08848381,0.49414329,0.41583528,0.05559602
19.8000,-0.08432159,0.49468618,0.41660277,0.05298082
19.8100,-0.08015188,0.49520289,0.41733325,0.05036091
19.8200,-0.07597505,0.49569338,0.41802667,0.04773653
19.8300,-0.07179147,0.49615760,0.41868295,0.04510791
19.8400,-0.06760152,0.49659552,0.41930204,0.04247528
19.8500,-0.06340555,0.49700710,0.41988389,0.03983888
19.8600,-0.05920396,0.49739229,0.42042844,0.03719895
19.8700,-0.05499711,0.49775107,0.42093565,0.03455570
19.8800,-0.05078537,0.49808339,0.42140547,0.03190939
19.8900,-0.04656913,0.49838924,0.42183786,0.02926024
19.9000,-0.04234874,0.49866859,0.42223277,0.02660850
19.9100,-0.03812459,0.49892141,0.42259018,0.02395439
19.9200,-0.03389706,0.49914767,0.42291006,0.02129815
19.9300,-0.02966652,0.49934736,0.42319236,0.01864002
19.9400,-0.02543334,0.49952047,0.42343708,0.01598024
19.9500,-0.02119790,0.49966696,0.42364419,0.01331904
19.9600,-0.01696058,0.49978684,0.42381366,0.01065665
19.9700,-0.01272176,0.49988009,0.42394549,0.00799331
19.9800,-0.00848180,0.49994671,0.42403967,0.00532927
19.9900,-0.00424109,0.49998668,0.42409617,0.00266475
